,lane_ID,id,parent_id,time_sec,length_um,gfp_nb
530,20190515.0.10,22,16,10800,2.34,24286.08905514
531,20190515.0.10,22,16,10980,2.34,24821.013319740003
532,20190515.0.10,22,16,11160,2.47,25153.41107268
533,20190515.0.10,22,16,11340,2.535,25689.39881706
534,20190515.0.10,22,16,11520,2.665,26138.43441198
535,20190515.0.10,22,16,11700,2.8015000000000003,27185.074446420003
536,20190515.0.10,22,16,11880,2.8600000000000003,27484.586868420003
537,20190515.0.10,22,16,12060,2.9250000000000003,28851.21320994
538,20190515.0.10,22,16,12240,3.0615,28635.878547540004
539,20190515.0.10,22,16,12420,3.1980000000000004,29958.583927140004
540,20190515.0.10,22,16,12600,3.3189,30921.11844822
541,20190515.0.10,23,16,9360,1.82,20799.91234332
542,20190515.0.10,23,16,9540,1.86225,20635.3512684
543,20190515.0.10,23,16,9720,1.90905,21878.90960904
544,20190515.0.10,23,16,9900,1.9175,22465.965087720004
545,20190515.0.10,23,16,10080,1.99745,23182.49194668
546,20190515.0.10,23,16,10260,2.0956,23454.87870924
547,20190515.0.10,23,16,10440,2.17165,23093.9264952
548,20190515.0.10,23,16,10620,2.2373000000000003,24852.58028748
549,20190515.0.10,23,16,10800,2.24315,25288.25400684
550,20190515.0.10,23,16,10980,2.301,26186.21104374
551,20190515.0.10,23,16,11160,2.35885,26786.60798814
552,20190515.0.10,23,16,11340,2.49665,27546.69640734
553,20190515.0.10,23,16,11520,2.5753,27670.044996
554,20190515.0.10,23,16,11700,2.64095,28505.6862156
